Animal ID,Animal Type,Total Days,Excluded Days,LOS,Age (years),Incoming Source,Incoming Date,Incoming Region,Status Date,Outgoing Eval Cat
506842,Rabbit,70.94,64.74,6.2,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/21/2020 10:39,TR
508604,Rabbit,6.16,0,6.16,0,Stray,03/10/2020 12:20,Burnaby Branch,03/16/2020 16:10,UU
500858,Rabbit,29.05,22.9,6.15,0,Owner Surrender,11/02/2019 12:58,Kelowna Branch,12/01/2019 14:10,H
527050,Rabbit,6.12,0,6.12,5,ACO Impound,04/16/2021 13:21,Burnaby Branch,04/22/2021 16:09,TR
507952,Rabbit,6.1,0,6.1,5,Owner Surrender,02/29/2020 13:16,Powell River & District Branch,03/06/2020 15:41,TR
427639,Rabbit,6.1,0,6.1,8,Owner Surrender,03/14/2017 13:37,Vancouver Branch,03/20/2017 16:06,H
527097,Rabbit,34.08,27.99,6.1,2,Owner Surrender,04/17/2021 13:25,West Kootenay & District Branch,05/21/2021 15:22,TR
508638,Rabbit,6.07,0,6.07,0,Returns,05/28/2020 13:10,Abbotsford Branch,06/03/2020 14:54,H
404767,Rabbit,16.91,10.86,6.05,1,Returns,04/07/2017 16:16,Alberni-Clayoquot Branch,04/24/2017 14:08,H
432950,Rabbit,6.05,0,6.05,1,Owner Surrender,02/25/2018 11:36,Maple Ridge Branch,03/03/2018 12:41,H
524265,Rabbit,22,15.96,6.04,0,Emergency Boarding,02/16/2021 16:38,North Cariboo District Branch,03/10/2021 16:42,H
450287,Rabbit,10.09,4.11,5.98,1,ACO Impound,12/10/2017 13:15,Maple Ridge Branch,12/20/2017 15:21,TR
432491,Rabbit,5.95,0,5.95,1,Stray,05/12/2017 14:20,Nelson Branch,05/18/2017 13:10,H
500566,Rabbit,5.95,0,5.95,0,Stray,10/29/2019 16:28,Victoria Branch,11/04/2019 15:10,TR
527818,Rabbit,17.86,11.92,5.94,0,Owner Surrender,05/02/2021 13:03,Burnaby Branch,05/20/2021 09:42,H
527817,Rabbit,17.86,11.93,5.93,0,Owner Surrender,05/02/2021 13:03,Burnaby Branch,05/20/2021 09:42,H
525565,Rabbit,5.93,0,5.93,0,Owner Surrender,03/14/2021 14:12,Sunshine Coast Branch ,03/20/2021 12:36,TR
508486,Rabbit,5.92,0,5.92,0,Owner Surrender,03/07/2020 14:56,Chilliwack Branch,03/13/2020 13:04,H
521495,Rabbit,5.91,0,5.91,3,Owner Surrender,12/08/2020 12:14,East Kootenay Branch,12/14/2020 10:01,TR
449411,Rabbit,5.87,0,5.87,0,Owner Surrender,11/26/2017 17:13,Victoria Branch,12/02/2017 14:07,TR
449412,Rabbit,5.87,0,5.87,0,Owner Surrender,11/26/2017 17:13,Victoria Branch,12/02/2017 14:07,TR
423006,Rabbit,56.15,50.3,5.85,2,Owner Surrender,01/06/2017 12:37,Victoria Branch,03/03/2017 16:06,TR
464881,Rabbit,5.81,0,5.81,1,Stray,06/29/2018 16:24,Burnaby Branch,07/05/2018 11:48,H
494237,Rabbit,50.89,45.08,5.81,0,Stray,08/08/2019 17:02,Powell River & District Branch,09/28/2019 14:26,TR
494238,Rabbit,50.89,45.08,5.81,0,Stray,08/08/2019 17:02,Powell River & District Branch,09/28/2019 14:26,TR
426405,Rabbit,17.87,12.18,5.69,,Stray,02/24/2017 14:29,Cowichan & District Branch,03/14/2017 11:17,H
450420,Rabbit,15.2,9.9,5.3,3,Owner Surrender,12/13/2017 09:49,Victoria Branch,12/28/2017 14:37,TR
451878,Rabbit,56.1,50.83,5.27,0,Stray,01/08/2018 12:03,Kelowna Branch,03/05/2018 14:26,TM
514144,Rabbit,32.07,26.84,5.23,4,Owner Surrender,07/25/2020 14:22,Abbotsford Branch,08/26/2020 16:06,H
426575,Rabbit,5.19,0,5.19,1,Stray,03/09/2017 10:43,Chilliwack Branch,03/14/2017 15:19,H
436330,Rabbit,5.14,0,5.14,,Stray,06/25/2017 12:44,Burnaby Branch,06/30/2017 16:08,TM
293426,Rabbit,5.14,0,5.14,7,Owner Surrender,06/16/2020 11:14,Maple Ridge Branch,06/21/2020 14:41,H
483206,Rabbit,5.13,0,5.13,4,Owner Surrender,03/17/2019 14:08,Victoria Branch,03/22/2019 17:21,H
483207,Rabbit,5.13,0,5.13,2,Owner Surrender,03/17/2019 14:08,Victoria Branch,03/22/2019 17:21,H
437531,Rabbit,5.11,0,5.11,0,Stray,07/12/2017 09:29,Comox Valley & District Branch,07/17/2017 12:05,UU
455141,Rabbit,5.1,0,5.1,2,Owner Surrender,02/22/2018 12:57,Kamloops & District Branch,02/27/2018 15:24,UU
332608,Rabbit,5.09,0,5.09,7,Owner Surrender,08/21/2020 12:49,Burnaby Branch,08/26/2020 15:05,H
509641,Rabbit,5.08,0,5.08,4,Stray,04/18/2020 10:54,Vancouver Branch,04/23/2020 12:46,UU
485161,Rabbit,5.08,0,5.08,2,Stray,04/13/2019 13:51,Vernon & District Branch,04/18/2019 15:40,UU
487279,Rabbit,5.07,0,5.07,2,Stray,05/11/2019 14:17,Chilliwack Branch,05/16/2019 15:53,UU
397474,Rabbit,5.07,0,5.07,1,Returns,07/15/2017 14:26,Comox Valley & District Branch,07/20/2017 16:08,UU
484979,Rabbit,5.06,0,5.06,4,Stray,04/11/2019 13:04,Campbell River Branch,04/16/2019 14:36,TR
534946,Rabbit,5.06,0,5.06,1,Stray,09/02/2021 11:11,Williams Lake & District Branch,09/07/2021 12:31,UU
451128,Rabbit,5.03,0,5.03,0,Owner Surrender,12/23/2017 13:46,Maple Ridge Branch,12/28/2017 14:31,H
427142,Rabbit,28.97,23.96,5,2,Owner Surrender,03/06/2017 16:04,Victoria Branch,04/04/2017 15:18,H
471085,Rabbit,4.97,0,4.97,0,Stray,09/14/2018 13:51,Comox Valley & District Branch,09/19/2018 13:03,TR
538512,Rabbit,4.97,0,4.97,,Stray,11/04/2021 15:21,Vancouver Branch,11/09/2021 14:36,H
508487,Rabbit,4.93,0,4.93,0,Owner Surrender,03/07/2020 14:56,Chilliwack Branch,03/12/2020 13:09,H
516339,Rabbit,4.86,0,4.86,3,Owner Surrender,09/05/2020 15:09,Vancouver Branch,09/10/2020 11:43,TR
516340,Rabbit,4.86,0,4.86,3,Owner Surrender,09/05/2020 15:11,Vancouver Branch,09/10/2020 11:43,TR
527611,Rabbit,4.73,0,4.73,3,Stray,04/27/2021 15:37,Kamloops & District Branch,05/02/2021 09:14,UU
518589,Rabbit,41.71,37.03,4.68,0,Humane Officer Surrendered,10/14/2020 18:02,Chilliwack Branch,11/25/2020 11:08,TR
528259,Rabbit,115.92,111.37,4.55,0,ACO Impound,05/10/2021 17:04,Vancouver Branch,09/03/2021 15:10,TR
521171,Rabbit,74.99,70.53,4.46,0,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,02/14/2021 13:05,TR
521173,Rabbit,59.95,55.53,4.42,0,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,01/30/2021 12:08,TR
521169,Rabbit,74.99,70.68,4.31,0,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,02/14/2021 13:05,H
446282,Rabbit,31.09,26.85,4.24,0,Stray,10/18/2017 12:15,Campbell River Branch,11/18/2017 14:31,TR
517139,Rabbit,49.14,44.96,4.18,1,Owner Surrender,09/18/2020 12:42,Victoria Branch,11/06/2020 16:10,H
517140,Rabbit,49.14,44.96,4.18,1,Owner Surrender,09/18/2020 12:42,Victoria Branch,11/06/2020 16:10,H
434247,Rabbit,111.28,107.14,4.14,0,Stray,06/03/2017 09:16,Abbotsford Branch,09/22/2017 16:01,TR
425974,Rabbit,24.04,19.9,4.14,4,Owner Surrender,09/24/2020 11:06,Victoria Branch,10/18/2020 12:02,H
468469,Rabbit,4.1,0,4.1,2,Stray,08/13/2018 12:22,Kamloops & District Branch,08/17/2018 14:47,UU
510609,Rabbit,4.07,0,4.07,1,Owner Surrender,05/16/2020 10:29,Burnaby Branch,05/20/2020 12:06,H
483867,Rabbit,30.92,26.85,4.07,,Stray,03/26/2019 14:30,Comox Valley & District Branch,04/26/2019 12:28,TR
440602,Rabbit,4.07,0,4.07,3,Owner Surrender,08/16/2017 13:53,Maple Ridge Branch,08/20/2017 15:27,TM
527974,Rabbit,129.07,125.02,4.05,0,ACO Impound,05/05/2021 14:53,Vancouver Branch,09/11/2021 16:32,TR
428966,Rabbit,4.04,0,4.04,0,Stray,03/29/2017 15:55,Victoria Branch,04/02/2017 16:48,UU
531283,Rabbit,3.99,0,3.99,0,Stray,07/02/2021 14:17,Abbotsford Branch,07/06/2021 14:07,UU
465261,Rabbit,3.96,0,3.96,1,Owner Surrender,07/05/2018 15:02,Vancouver Branch,07/09/2018 14:00,UU
465262,Rabbit,3.96,0,3.96,2,Owner Surrender,07/05/2018 15:02,Vancouver Branch,07/09/2018 14:01,UU
465263,Rabbit,3.96,0,3.96,2,Owner Surrender,07/05/2018 15:02,Vancouver Branch,07/09/2018 14:04,UU
531811,Rabbit,3.95,0,3.95,7,Stray,07/10/2021 10:52,North Cariboo District Branch,07/14/2021 09:41,UU
527540,Rabbit,3.94,0,3.94,0,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,04/29/2021 09:43,UU
527541,Rabbit,3.94,0,3.94,0,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,04/29/2021 09:42,UU
527542,Rabbit,3.94,0,3.94,0,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,04/29/2021 09:41,UU
527543,Rabbit,3.94,0,3.94,0,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,04/29/2021 09:42,UU
438077,Rabbit,3.92,0,3.92,2,Owner Surrender,07/18/2017 15:54,Quesnel & District Branch,07/22/2017 14:05,H
524484,Rabbit,3.88,0,3.88,0,Stray,02/21/2021 13:01,Vancouver Branch,02/25/2021 10:05,UU
425974,Rabbit,25.11,21.23,3.88,0,Owner Surrender,02/17/2017 14:35,Victoria Branch,03/14/2017 17:10,H
529342,Rabbit,3.86,0,3.86,5,Stray,05/30/2021 13:44,Sunshine Coast Branch ,06/03/2021 10:20,UU
448706,Rabbit,3.79,0,3.79,1,Owner Surrender,11/16/2017 14:58,Abbotsford Branch,11/20/2017 09:58,TM
513395,Rabbit,3.72,0,3.72,1,Stray,07/11/2020 15:15,Abbotsford Branch,07/15/2020 08:32,UU
432946,Rabbit,3.67,0,3.67,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,05/21/2017 09:49,UU
521172,Rabbit,60.04,56.66,3.39,0,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,01/30/2021 14:18,TR
527083,Rabbit,14.15,10.77,3.38,0,Humane Officer Surrendered,04/17/2021 11:44,Chilliwack Branch,05/01/2021 15:20,H
445525,Rabbit,3.35,0,3.35,0,Shelter Offspring,10/09/2017 12:09,Kamloops & District Branch,10/12/2017 20:31,UU
427240,Rabbit,3.26,0,3.26,0,Stray,03/08/2017 09:21,Cowichan & District Branch,03/11/2017 15:37,UU
521170,Rabbit,60.04,56.78,3.26,0,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,01/30/2021 14:18,TR
527084,Rabbit,13.98,10.76,3.22,0,Humane Officer Surrendered,04/17/2021 11:46,Chilliwack Branch,05/01/2021 11:16,H
527085,Rabbit,28.17,24.96,3.21,0,Humane Officer Surrendered,04/17/2021 11:48,Chilliwack Branch,05/15/2021 15:58,H
527898,Rabbit,3.18,0,3.18,3,Stray,05/04/2021 12:08,Abbotsford Branch,05/07/2021 16:25,TM
526531,Rabbit,3.17,0,3.17,4,Stray,04/06/2021 11:01,Powell River & District Branch,04/09/2021 15:12,UU
527096,Rabbit,3.17,0,3.17,2,Owner Surrender,04/17/2021 13:25,West Kootenay & District Branch,04/20/2021 17:34,UU
517873,Rabbit,3.15,0,3.15,1,Owner Surrender,09/30/2020 10:10,East Kootenay Branch,10/03/2020 13:52,H
464436,Rabbit,3.13,0,3.13,,Stray,06/25/2018 09:57,Chilliwack Branch,06/28/2018 12:59,TR
451883,Rabbit,48.16,45.03,3.13,0,Stray,01/08/2018 12:03,Kelowna Branch,02/25/2018 15:52,TM
492683,Rabbit,3.12,0,3.12,2,Stray,07/19/2019 12:07,Comox Valley & District Branch,07/22/2019 14:56,UU
435626,Rabbit,3.11,0,3.11,0,Humane Officer Surrendered,06/17/2017 12:31,Burnaby Branch,06/20/2017 15:09,H
504179,Rabbit,3.09,0,3.09,8,Owner Surrender,12/24/2019 14:31,Kamloops & District Branch,12/27/2019 16:44,UU
524839,Rabbit,54.2,51.15,3.05,0,Stray,03/01/2021 09:27,East Kootenay Branch,04/24/2021 14:08,TR
524840,Rabbit,54.2,51.15,3.05,0,Stray,03/01/2021 09:27,East Kootenay Branch,04/24/2021 14:08,TR
482373,Rabbit,6.04,2.99,3.04,1,Owner Surrender,03/02/2019 15:45,Vancouver Branch,03/08/2019 16:40,H
455736,Rabbit,3.03,0,3.03,5,Stray,03/02/2018 09:16,Comox Valley & District Branch,03/05/2018 09:54,UU
524841,Rabbit,54.15,51.15,3.01,0,Stray,03/01/2021 09:27,East Kootenay Branch,04/24/2021 13:10,TR
524842,Rabbit,54.15,51.15,3.01,0,Stray,03/01/2021 09:27,East Kootenay Branch,04/24/2021 13:10,TR
522922,Rabbit,53.07,50.06,3.01,7,Owner Surrender,01/17/2021 15:31,Victoria Branch,03/11/2021 17:18,TM
439493,Rabbit,3,0,3,0,Owner Surrender,08/02/2017 12:55,Nanaimo & District Branch,08/05/2017 12:55,TR
486717,Rabbit,2.99,0,2.99,9,Stray,05/05/2019 14:59,Burnaby Branch,05/08/2019 14:43,TM
537200,Rabbit,54.78,51.82,2.96,0,Humane Officer Seized,10/12/2021 14:46,Chilliwack Branch,12/06/2021 09:28,UU
537201,Rabbit,65.03,62.07,2.96,0,Humane Officer Seized,10/12/2021 14:46,Chilliwack Branch,12/16/2021 15:22,UU
455040,Rabbit,2.96,0,2.96,5,Owner Surrender,02/21/2018 12:05,Kamloops & District Branch,02/24/2018 11:07,UU
506582,Rabbit,2.96,0,2.96,3,Returns,08/11/2020 16:06,Powell River & District Branch,08/14/2020 15:09,H
433323,Rabbit,2.96,0,2.96,2,Owner Surrender,05/23/2017 12:47,South Peace Branch,05/26/2017 11:45,H
439954,Rabbit,80.01,77.05,2.96,0,Stray,08/08/2017 15:42,Victoria Branch,10/27/2017 15:56,TR
509563,Rabbit,11.01,8.07,2.95,0,Owner Surrender,04/15/2020 14:29,Chilliwack Branch,04/26/2020 14:50,H
433320,Rabbit,2.95,0,2.95,2,Owner Surrender,05/23/2017 12:41,South Peace Branch,05/26/2017 11:31,H
513530,Rabbit,2.94,0,2.94,4,Owner Surrender,07/14/2020 15:21,Abbotsford Branch,07/17/2020 13:54,H
508032,Rabbit,3.04,0.11,2.94,1,Owner Surrender,03/01/2020 12:26,Chilliwack Branch,03/04/2020 13:28,H
524841,Rabbit,17.78,14.85,2.93,0,Returns,04/26/2021 14:38,East Kootenay Branch,05/14/2021 09:18,H
524842,Rabbit,17.78,14.85,2.93,0,Returns,04/26/2021 14:38,East Kootenay Branch,05/14/2021 09:18,H
451463,Rabbit,2.93,0,2.93,1,Stray,01/02/2018 15:21,Maple Ridge Branch,01/05/2018 13:47,UU
516016,Rabbit,9.86,6.93,2.93,1,Humane Officer Surrendered,08/30/2020 15:45,West Vancouver Branch,09/09/2020 12:25,TR
473991,Rabbit,2.89,0,2.89,1,Humane Officer Surrendered,10/23/2018 12:57,Abbotsford Branch,10/26/2018 10:20,UU
443104,Rabbit,2.84,0,2.84,3,Stray,09/12/2017 12:38,Abbotsford Branch,09/15/2017 08:53,UU
526511,Rabbit,43.94,41.12,2.82,5,Humane Officer Surrendered,04/05/2021 16:10,East Kootenay Branch,05/19/2021 14:45,TR
481254,Rabbit,2.28,0,2.28,4,Humane Officer Surrendered,02/14/2019 11:05,Cruelty Investigations Department,02/16/2019 17:46,UU
435612,Rabbit,2.27,0,2.27,,Stray,06/17/2017 10:46,Powell River & District Branch,06/19/2017 17:12,TR
453265,Rabbit,34.02,31.78,2.25,0,Stray,01/25/2018 08:30,South Peace Branch,02/28/2018 09:05,UU
438012,Rabbit,2.16,0,2.16,,Stray,07/18/2017 10:22,Burnaby Branch,07/20/2017 14:09,UU
440448,Rabbit,2.16,0,2.16,6,Returns,09/17/2019 11:52,Maple Ridge Branch,09/19/2019 15:41,TR
518639,Rabbit,2.16,0,2.16,3,Stray,10/15/2020 12:49,Powell River & District Branch,10/17/2020 16:34,TR
510911,Rabbit,2.14,0,2.14,4,Owner Surrender,05/25/2020 09:32,Burnaby Branch,05/27/2020 12:48,H
458497,Rabbit,3.84,1.72,2.13,1,Owner Surrender,04/10/2018 15:55,Kamloops & District Branch,04/14/2018 12:10,UU
458452,Rabbit,2.1,0,2.1,0,Owner Surrender,04/10/2018 11:26,Abbotsford Branch,04/12/2018 13:50,UU
510064,Rabbit,2.1,0,2.1,1,Stray,05/02/2020 11:22,Kamloops & District Branch,05/04/2020 13:48,TR
473675,Rabbit,2.1,0,2.1,0,Owner Surrender,10/18/2018 12:10,Vancouver Branch,10/20/2018 14:40,TR
521166,Rabbit,49.95,47.86,2.09,0,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,01/20/2021 12:10,TR
521168,Rabbit,49.95,47.86,2.09,0,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,01/20/2021 12:10,TR
460198,Rabbit,16.89,14.8,2.09,0,Humane Officer Seized,05/03/2018 16:14,Vancouver Branch,05/20/2018 13:40,UU
508638,Rabbit,2.05,0,2.05,0,Returns,04/22/2020 12:15,Abbotsford Branch,04/24/2020 13:30,H
525565,Rabbit,2.05,0,2.05,0,Returns,04/18/2021 12:57,Sunshine Coast Branch ,04/20/2021 14:07,H
452008,Rabbit,2.04,0,2.04,1,Returns,05/06/2018 14:56,Chilliwack Branch,05/08/2018 15:57,TR
451129,Rabbit,2.03,0,2.03,1,Owner Surrender,10/03/2019 13:06,Sunshine Coast Branch ,10/05/2019 13:54,H
514138,Rabbit,6.95,4.92,2.03,2,Humane Officer Surrendered,07/25/2020 13:02,Surrey Education & Adoption Centre,08/01/2020 11:47,UU
514139,Rabbit,6.94,4.91,2.03,2,Humane Officer Surrendered,07/25/2020 13:06,Surrey Education & Adoption Centre,08/01/2020 11:45,UU
529345,Rabbit,1.97,0,1.97,,Euthanasia Request,05/30/2021 14:22,Abbotsford Branch,06/01/2021 13:36,TM
439619,Rabbit,1.97,0,1.97,1,Stray,08/03/2017 16:35,Kamloops & District Branch,08/05/2017 15:49,H
429006,Rabbit,1.95,0,1.95,2,Owner Surrender,03/30/2017 10:55,Vancouver Branch,04/01/2017 09:36,TR
474073,Rabbit,1.94,0,1.94,2,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,10/26/2018 11:45,UU
474074,Rabbit,1.94,0,1.94,1,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,10/26/2018 11:46,UU
521939,Rabbit,30.97,29.04,1.93,0,Owner Surrender,12/20/2020 13:20,East Kootenay Branch,01/20/2021 12:30,H
447227,Rabbit,26.08,24.16,1.92,0,Owner Surrender,10/28/2017 11:45,Williams Lake & District Branch,11/23/2017 13:36,H
514183,Rabbit,1.88,0,1.88,5,Stray,07/26/2020 15:02,Maple Ridge Branch,07/28/2020 12:09,H
514175,Rabbit,1.87,0,1.87,2,Owner Surrender,07/26/2020 13:50,Abbotsford Branch,07/28/2020 10:39,UU
520661,Rabbit,1.87,0,1.87,4,Returns,03/30/2021 13:02,Abbotsford Branch,04/01/2021 09:51,H
443479,Rabbit,194.01,192.18,1.83,0,Owner Surrender,09/15/2017 13:02,Abbotsford Branch,03/28/2018 13:14,TR
533262,Rabbit,14.9,13.08,1.81,0,Evacuation,08/05/2021 18:43,Kamloops & District Branch,08/20/2021 16:15,TR
465863,Rabbit,1.73,0,1.73,6,Stray,07/12/2018 18:43,Kamloops & District Branch,07/14/2018 12:21,H
439146,Rabbit,1.72,0,1.72,,Stray,07/29/2017 15:55,Comox Valley & District Branch,07/31/2017 09:13,UU
439149,Rabbit,1.71,0,1.71,,Stray,07/29/2017 16:11,Comox Valley & District Branch,07/31/2017 09:13,UU
517126,Rabbit,36.17,34.81,1.36,0,Stray,09/18/2020 10:56,Abbotsford Branch,10/24/2020 15:05,TR
530522,Rabbit,28.25,26.9,1.34,2,Stray,06/19/2021 07:34,East Kootenay Branch,07/17/2021 13:33,TR
521167,Rabbit,49.97,48.75,1.22,0,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,01/20/2021 12:30,TR
508583,Rabbit,1.16,0,1.16,2,Owner Surrender,03/10/2020 09:55,Sunshine Coast Branch ,03/11/2020 13:43,TR
529504,Rabbit,1.15,0,1.15,1,Owner Surrender,06/02/2021 12:18,North Cariboo District Branch,06/03/2021 15:57,H
468145,Rabbit,1.15,0,1.15,,Stray,08/09/2018 12:34,West Vancouver Branch,08/10/2018 16:05,TR
495458,Rabbit,1.14,0,1.14,4,Stray,08/23/2019 09:55,Vancouver Branch,08/24/2019 13:22,H
456533,Rabbit,1.13,0,1.13,2,Stray,03/13/2018 09:02,Comox Valley & District Branch,03/14/2018 12:04,UU
446993,Rabbit,1.13,0,1.13,2,Returns,11/07/2017 12:39,Powell River & District Branch,11/08/2017 15:44,H
530228,Rabbit,1.12,0,1.12,3,Owner Surrender,06/15/2021 13:13,Cowichan & District Branch,06/16/2021 16:10,UU
428262,Rabbit,1.12,0,1.12,5,Owner Surrender,03/21/2017 10:47,Parksville-Qualicum Beach & District Branch,03/22/2017 13:36,H
486300,Rabbit,7.87,6.77,1.1,0,Stray,05/01/2019 12:23,Powell River & District Branch,05/09/2019 09:18,TR
438303,Rabbit,29.87,28.77,1.1,0,Stray,07/20/2017 15:47,Richmond Community Animal Centre,08/19/2017 12:38,H
438304,Rabbit,29.87,28.77,1.1,0,Stray,07/20/2017 15:47,Richmond Community Animal Centre,08/19/2017 12:38,H
438305,Rabbit,29.87,28.77,1.1,0,Stray,07/20/2017 15:47,Richmond Community Animal Centre,08/19/2017 12:39,H
438306,Rabbit,20.88,19.77,1.1,0,Stray,07/20/2017 15:47,Richmond Community Animal Centre,08/10/2017 12:47,UU
438307,Rabbit,20.88,19.78,1.1,0,Stray,07/20/2017 15:47,Richmond Community Animal Centre,08/10/2017 12:48,UU
438308,Rabbit,29.87,28.77,1.1,0,Stray,07/20/2017 15:47,Richmond Community Animal Centre,08/19/2017 12:39,H
438309,Rabbit,29.87,28.77,1.1,0,Stray,07/20/2017 15:47,Richmond Community Animal Centre,08/19/2017 12:39,H
540555,Rabbit,1.1,0,1.1,1,Stray,12/17/2021 13:02,Sea To Sky Branch,12/18/2021 15:30,H
475686,Rabbit,1.1,0,1.1,0,Shelter Offspring,11/16/2018 15:31,Vancouver Branch,11/17/2018 17:50,UU
510758,Rabbit,1.09,0,1.09,0,Owner Surrender,05/20/2020 14:10,Powell River & District Branch,05/21/2020 16:16,TR
510761,Rabbit,1.09,0,1.09,0,Owner Surrender,05/20/2020 14:10,Powell River & District Branch,05/21/2020 16:16,TR
508638,Rabbit,38.92,37.84,1.08,0,Stray,03/10/2020 15:31,Abbotsford Branch,04/18/2020 13:34,TR
525445,Rabbit,2.32,1.27,1.06,0,Shelter Offspring,03/12/2021 08:30,South Okanagan/Similkameen Branch,03/14/2021 16:15,UU
496877,Rabbit,10.83,9.78,1.05,,Stray,09/10/2019 15:38,West Vancouver Branch,09/21/2019 11:29,TR
483754,Rabbit,1.04,0,1.04,1,Stray,03/25/2019 15:23,Abbotsford Branch,03/26/2019 16:27,H
528240,Rabbit,1.04,0,1.04,0,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,05/11/2021 15:00,UU
475154,Rabbit,1.04,0,1.04,2,Owner Surrender,11/08/2018 12:12,Powell River & District Branch,11/09/2018 13:06,TR
521940,Rabbit,30.07,29.04,1.03,0,Owner Surrender,12/20/2020 13:20,East Kootenay Branch,01/19/2021 14:57,TR
439609,Rabbit,1.02,0,1.02,2,Owner Surrender,08/03/2017 15:02,Kelowna Branch,08/04/2017 15:29,H
496738,Rabbit,6.15,5.15,1.01,,Stray,09/07/2019 13:13,North Peace Branch,09/13/2019 16:53,TR
498974,Rabbit,1,0,1,,Stray,10/06/2019 13:45,Abbotsford Branch,10/07/2019 13:42,H
502620,Rabbit,60.99,59.99,1,,Stray,11/28/2019 12:32,Abbotsford Branch,01/28/2020 12:17,H
510760,Rabbit,1,0,1,0,Owner Surrender,05/20/2020 14:10,Powell River & District Branch,05/21/2020 14:08,TR
510762,Rabbit,1,0,1,0,Owner Surrender,05/20/2020 14:10,Powell River & District Branch,05/21/2020 14:08,TR
527538,Rabbit,1,0,1,0,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,04/26/2021 11:10,UU
527539,Rabbit,1,0,1,0,Shelter Offspring,04/25/2021 11:07,Vancouver Branch,04/26/2021 11:11,UU
497614,Rabbit,1,0,1,,Stray,09/19/2019 13:20,Victoria Branch,09/20/2019 13:17,TR
426575,Rabbit,0.99,0,0.99,1,Stray,02/27/2017 16:11,Chilliwack Branch,02/28/2017 15:54,H
432542,Rabbit,0.99,0,0.99,,Stray,05/13/2017 09:09,Comox Valley & District Branch,05/14/2017 08:53,UU
446993,Rabbit,0.98,0,0.98,2,Owner Surrender,10/25/2017 13:55,Powell River & District Branch,10/26/2017 13:24,TR
507844,Rabbit,0.98,0,0.98,1,Stray,02/27/2020 15:44,Sea To Sky Branch,02/28/2020 15:16,TM
510759,Rabbit,0.97,0,0.97,0,Owner Surrender,05/20/2020 14:10,Powell River & District Branch,05/21/2020 13:22,TR
510763,Rabbit,0.97,0,0.97,0,Owner Surrender,05/20/2020 14:10,Powell River & District Branch,05/21/2020 13:22,TR
518519,Rabbit,14.98,14.01,0.97,1,Emergency Boarding,10/13/2020 16:42,Powell River & District Branch,10/28/2020 16:16,TR
540307,Rabbit,0.97,0,0.97,9,Stray,12/11/2021 16:11,Sunshine Coast Branch ,12/12/2021 15:31,TR
446281,Rabbit,0.96,0,0.96,0,Stray,10/18/2017 12:15,Campbell River Branch,10/19/2017 11:13,TR
486952,Rabbit,0.95,0,0.95,4,Owner Surrender,05/08/2019 11:35,Abbotsford Branch,05/09/2019 10:30,H
454096,Rabbit,15.02,14.07,0.95,2,Owner Surrender,02/06/2018 13:36,Victoria Branch,02/21/2018 14:08,H
455324,Rabbit,0.94,0,0.94,,Stray,02/24/2018 12:10,Comox Valley & District Branch,02/25/2018 10:46,UU
455325,Rabbit,0.94,0,0.94,,Stray,02/24/2018 12:10,Comox Valley & District Branch,02/25/2018 10:46,UU
455326,Rabbit,0.94,0,0.94,,Stray,02/24/2018 12:10,Comox Valley & District Branch,02/25/2018 10:46,UU
455327,Rabbit,0.94,0,0.94,,Stray,02/24/2018 12:10,Comox Valley & District Branch,02/25/2018 10:46,UU
455328,Rabbit,0.94,0,0.94,,Stray,02/24/2018 12:10,Comox Valley & District Branch,02/25/2018 10:46,UU
455329,Rabbit,0.94,0,0.94,,Stray,02/24/2018 12:10,Comox Valley & District Branch,02/25/2018 10:46,UU
450897,Rabbit,248.27,247.33,0.94,4,Returns,11/09/2018 10:48,Victoria Branch,07/15/2019 17:12,TR
475688,Rabbit,11.99,11.06,0.93,0,Shelter Offspring,11/16/2018 15:31,Vancouver Branch,11/28/2018 15:11,UU
475689,Rabbit,5.98,5.05,0.93,0,Shelter Offspring,11/16/2018 15:31,Vancouver Branch,11/22/2018 14:59,UU
519411,Rabbit,79.01,78.08,0.92,0,Owner Surrender,10/30/2020 13:35,East Kootenay Branch,01/17/2021 13:46,TR
519412,Rabbit,29.97,29.05,0.92,0,Owner Surrender,10/30/2020 13:35,East Kootenay Branch,11/29/2020 12:53,TR
